149,80,24,40
149,82,24,40
150,83,24,40
150,84,24,40
150,86,24,40
151,88,24,40
154,89,24,40
155,89,24,40
157,90,24,40
159,89,24,40
160,86,24,40
162,87,24,40
162,86,24,40
162,88,24,40
160,91,24,40
159,91,24,40
158,91,24,40
157,91,24,40
156,92,24,40
155,92,24,40
154,93,24,40
153,93,24,40
151,92,24,40
149,92,24,40
147,93,24,40
147,92,24,40
148,92,24,40
150,94,24,40
155,95,24,40
159,94,24,40
163,94,24,40
166,94,24,40
170,94,24,40
172,98,24,40
162,104,24,40
160,107,24,40
159,109,24,40
162,108,24,40
158,109,24,40
154,107,24,40
156,102,24,40
153,96,24,40
148,94,24,40
143,92,24,40
141,87,24,40
139,83,24,40
139,80,24,40
141,76,24,40
143,75,24,40
147,75,24,40
152,75,24,40
156,76,24,40
162,75,24,40
166,77,24,40
171,75,24,40
176,73,24,40
181,72,24,40
178,77,24,40
182,78,24,40
186,79,24,40
191,79,24,40
194,83,24,40
197,82,24,40
197,85,24,40
195,90,24,40
196,92,24,40
189,93,24,40
184,94,24,40
176,93,24,40
174,92,24,40
167,92,24,40
164,92,24,40
159,90,24,40
156,90,24,40
152,88,24,40
147,87,24,40
145,85,24,40
143,84,24,40
142,80,24,40
143,81,24,40
140,79,24,40
141,79,24,40
140,77,24,40
139,78,24,40
137,78,24,40
136,78,24,40
136,76,24,40
135,77,24,40
135,75,24,40
134,75,24,40
131,75,24,40
130,73,24,40
129,72,24,40
128,73,24,40
127,72,24,40
128,72,24,40
127,72,24,40
125,71,24,40
126,70,24,40
125,70,24,40
124,71,24,40
125,70,24,40
125,71,24,40
123,71,24,40
123,71,24,40
124,70,24,40
125,70,24,40
127,69,24,40
129,69,24,40
131,69,24,40
133,67,24,40
134,67,24,40
137,68,24,40
138,67,24,40
139,66,24,40
140,66,24,40
141,66,24,40
142,65,24,40
142,65,24,40
143,65,24,40
143,64,24,40
143,64,24,40
144,64,24,40
144,62,24,40
143,62,24,40
144,62,24,40
143,61,24,40
143,61,24,40
141,60,24,40
139,57,24,40
139,58,24,40
139,63,24,40
140,61,24,40
139,62,24,40
140,61,24,40
139,61,24,40
140,62,24,40
140,62,24,40
141,64,24,40
143,63,24,40
143,65,24,40
143,65,24,40
145,65,24,40
142,65,24,40
139,62,24,40
139,62,24,40
139,63,24,40
137,64,24,40
136,64,24,40
133,64,24,40
134,64,24,40
134,67,24,40
134,69,24,40
133,68,24,40
132,71,24,40
132,73,24,40
134,77,24,40
135,77,24,40
136,77,24,40
140,80,24,40
141,82,24,40
145,86,24,40
149,89,24,40
153,92,24,40
158,95,24,40
162,95,24,40
167,93,24,40
169,91,24,40
172,86,24,40
173,83,24,40
174,81,24,40
174,77,24,40
170,71,24,40
165,75,24,40
158,69,24,40
151,66,24,40
143,68,24,40
136,72,24,40
132,76,24,40
129,81,24,40
145,67,24,40
146,72,24,40
148,74,24,40
150,77,24,40
152,81,24,40
157,82,24,40
159,86,24,40
164,88,24,40
169,90,24,40
173,90,24,40
179,89,24,40
169,89,24,40
170,89,24,40
172,85,24,40
171,81,24,40
167,79,24,40
162,76,24,40
157,75,24,40
151,72,24,40
147,71,24,40
141,70,24,40
134,68,24,40
129,65,24,40
125,68,24,40
120,68,24,40
115,67,24,40
114,69,24,40
110,69,24,40
108,70,24,40
107,71,24,40
107,72,24,40
106,73,24,40
109,75,24,40
111,77,24,40
116,79,24,40
119,80,24,40
126,83,24,40
132,83,24,40
138,84,24,40
143,83,24,40
146,82,24,40
150,78,24,40
150,75,24,40
149,71,24,40
147,69,24,40
145,66,24,40
142,65,24,40
139,65,24,40
137,65,24,40
136,64,24,40
136,64,24,40
135,63,24,40
137,64,24,40
139,63,24,40
141,63,24,40
144,63,24,40
146,62,24,40
148,61,24,40
149,59,24,40
150,58,24,40
150,55,24,40
150,54,24,40
149,53,24,40
150,53,24,40
151,56,24,40
154,63,24,40
155,66,24,40
155,70,24,40
154,74,24,40
153,79,24,40
151,85,24,40
150,92,24,40
150,99,24,40
162,87,24,40
165,96,24,40
164,103,24,40
164,112,24,40
162,115,24,40
166,116,24,40
165,116,24,40
167,117,24,40
165,116,24,40
165,114,24,40
164,111,24,40
162,108,24,40
161,103,24,40
158,97,24,40
158,94,24,40
158,89,24,40
161,86,24,40
163,83,24,40
169,80,24,40
173,79,24,40
181,78,24,40
183,77,24,40
177,91,24,40
183,92,24,40
187,88,24,40
189,87,24,40
189,84,24,40
187,79,24,40
182,75,24,40
177,81,24,40
170,79,24,40
165,75,24,40
158,74,24,40
151,72,24,40
144,72,24,40
136,72,24,40
131,71,24,40
123,72,24,40
124,73,24,40
