149,80,24,40
149,82,24,40
149,82,24,40
150,84,24,40
151,84,24,40
152,87,24,40
154,87,24,40
155,89,24,40
158,88,24,40
159,89,24,40
161,88,24,40
164,88,24,40
164,88,24,40
163,87,24,40
163,88,24,40
162,91,24,40
161,94,24,40
160,95,24,40
160,94,24,40
159,95,24,40
158,94,24,40
157,94,24,40
156,94,24,40
154,94,24,40
153,94,24,40
152,94,24,40
154,93,24,40
155,95,24,40
159,94,24,40
161,98,24,40
166,97,24,40
161,103,24,40
167,95,24,40
166,100,24,40
162,104,24,40
161,107,24,40
161,107,24,40
159,108,24,40
159,111,24,40
157,108,24,40
159,106,24,40
155,103,24,40
152,97,24,40
147,94,24,40
143,92,24,40
142,88,24,40
143,83,24,40
143,81,24,40
144,80,24,40
148,80,24,40
154,79,24,40
160,77,24,40
164,78,24,40
170,77,24,40
171,81,24,40
177,80,24,40
182,76,24,40
183,77,24,40
185,77,24,40
189,79,24,40
194,81,24,40
199,84,24,40
203,86,24,40
205,88,24,40
203,91,24,40
199,94,24,40
194,97,24,40
187,95,24,40
182,94,24,40
177,96,24,40
171,95,24,40
166,96,24,40
162,95,24,40
158,94,24,40
155,92,24,40
151,90,24,40
147,88,24,40
147,88,24,40
145,86,24,40
144,85,24,40
142,85,24,40
140,84,24,40
139,83,24,40
141,81,24,40
138,82,24,40
137,81,24,40
136,81,24,40
137,80,24,40
138,78,24,40
135,79,24,40
133,79,24,40
132,78,24,40
130,76,24,40
128,77,24,40
128,76,24,40
127,75,24,40
126,75,24,40
126,75,24,40
126,75,24,40
126,74,24,40
125,75,24,40
125,75,24,40
125,73,24,40
125,74,24,40
124,73,24,40
124,75,24,40
126,72,24,40
127,73,24,40
130,73,24,40
132,74,24,40
133,73,24,40
135,73,24,40
136,74,24,40
137,76,24,40
136,79,24,40
136,76,24,40
138,77,24,40
138,77,24,40
139,77,24,40
140,78,24,40
141,78,24,40
140,76,24,40
141,76,24,40
141,75,24,40
141,73,24,40
141,73,24,40
141,73,24,40
141,72,24,40
140,70,24,40
139,69,24,40
138,68,24,40
137,66,24,40
138,68,24,40
138,70,24,40
139,69,24,40
138,69,24,40
139,69,24,40
140,69,24,40
141,70,24,40
139,71,24,40
139,69,24,40
140,71,24,40
141,68,24,40
139,70,24,40
139,71,24,40
138,71,24,40
137,68,24,40
135,72,24,40
136,70,24,40
134,71,24,40
133,75,24,40
131,71,24,40
133,71,24,40
131,70,24,40
131,75,24,40
131,74,24,40
133,78,24,40
135,80,24,40
136,81,24,40
139,82,24,40
142,82,24,40
147,84,24,40
151,87,24,40
153,91,24,40
157,93,24,40
161,93,24,40
166,92,24,40
170,90,24,40
173,86,24,40
175,81,24,40
174,82,24,40
173,81,24,40
169,75,24,40
163,73,24,40
156,72,24,40
148,70,24,40
141,71,24,40
136,74,24,40
131,77,24,40
128,78,24,40
126,86,24,40
124,91,24,40
125,96,24,40
128,100,24,40
132,103,24,40
149,92,24,40
153,95,24,40
157,94,24,40
164,94,24,40
171,93,24,40
176,90,24,40
163,95,24,40
167,92,24,40
170,89,24,40
169,86,24,40
165,83,24,40
159,82,24,40
156,79,24,40
150,79,24,40
146,79,24,40
141,76,24,40
135,74,24,40
131,74,24,40
125,75,24,40
121,74,24,40
118,76,24,40
117,81,24,40
114,81,24,40
110,81,24,40
110,82,24,40
108,84,24,40
109,84,24,40
110,88,24,40
125,70,24,40
130,68,24,40
137,71,24,40
144,73,24,40
150,75,24,40
156,76,24,40
159,77,24,40
162,75,24,40
165,73,24,40
164,71,24,40
163,67,24,40
161,64,24,40
159,61,24,40
154,59,24,40
153,58,24,40
152,58,24,40
150,58,24,40
150,57,24,40
149,57,24,40
151,57,24,40
154,57,24,40
156,57,24,40
158,57,24,40
160,56,24,40
160,56,24,40
164,56,24,40
160,54,24,40
159,51,24,40
157,57,24,40
157,59,24,40
155,60,24,40
156,60,24,40
157,62,24,40
158,65,24,40
157,71,24,40
157,75,24,40
155,80,24,40
154,87,24,40
153,96,24,40
152,103,24,40
164,92,24,40
164,99,24,40
164,104,24,40
166,109,24,40
165,112,24,40
164,113,24,40
165,115,24,40
165,113,24,40
166,113,24,40
164,112,24,40
162,108,24,40
157,108,24,40
156,100,24,40
155,98,24,40
156,94,24,40
155,88,24,40
157,84,24,40
159,82,24,40
164,79,24,40
169,76,24,40
175,74,24,40
167,90,24,40
175,88,24,40
181,88,24,40
185,87,24,40
189,85,24,40
188,82,24,40
185,78,24,40
179,72,24,40
175,81,24,40
168,77,24,40
162,75,24,40
156,71,24,40
148,70,24,40
142,70,24,40
135,68,24,40
129,71,24,40
123,67,24,40
123,68,24,40
