149,80,24,40
149,82,24,40
149,83,24,40
150,85,24,40
151,86,24,40
152,88,24,40
154,88,24,40
156,89,24,40
157,89,24,40
160,90,24,40
162,91,24,40
163,91,24,40
163,91,24,40
162,91,24,40
162,92,24,40
161,93,24,40
161,97,24,40
160,98,24,40
160,97,24,40
158,98,24,40
158,97,24,40
156,97,24,40
155,97,24,40
155,96,24,40
154,97,24,40
154,97,24,40
154,98,24,40
155,98,24,40
158,99,24,40
160,100,24,40
157,102,24,40
162,104,24,40
165,106,24,40
162,108,24,40
163,112,24,40
162,115,24,40
162,116,24,40
160,117,24,40
162,117,24,40
163,110,24,40
160,105,24,40
158,101,24,40
155,98,24,40
153,95,24,40
139,97,24,40
138,93,24,40
138,89,24,40
141,86,24,40
144,84,24,40
149,83,24,40
150,88,24,40
156,89,24,40
161,87,24,40
165,89,24,40
169,88,24,40
173,87,24,40
179,86,24,40
182,85,24,40
184,85,24,40
188,87,24,40
194,90,24,40
197,86,24,40
199,85,24,40
200,88,24,40
200,92,24,40
198,95,24,40
194,93,24,40
193,93,24,40
186,93,24,40
178,95,24,40
171,93,24,40
166,94,24,40
162,93,24,40
157,93,24,40
153,91,24,40
148,88,24,40
147,86,24,40
145,84,24,40
144,82,24,40
142,82,24,40
142,80,24,40
139,78,24,40
138,77,24,40
137,78,24,40
135,81,24,40
136,80,24,40
135,79,24,40
134,85,24,40
132,84,24,40
132,81,24,40
131,81,24,40
130,78,24,40
128,79,24,40
126,80,24,40
125,80,24,40
126,79,24,40
125,77,24,40
125,77,24,40
124,78,24,40
124,76,24,40
124,77,24,40
123,77,24,40
123,76,24,40
122,75,24,40
122,77,24,40
122,79,24,40
124,78,24,40
126,75,24,40
126,80,24,40
130,78,24,40
131,78,24,40
133,78,24,40
134,78,24,40
135,76,24,40
135,79,24,40
136,79,24,40
138,79,24,40
138,82,24,40
138,81,24,40
139,82,24,40
139,79,24,40
139,80,24,40
140,80,24,40
140,78,24,40
140,79,24,40
140,77,24,40
140,77,24,40
140,76,24,40
139,74,24,40
139,74,24,40
138,73,24,40
138,71,24,40
138,71,24,40
138,72,24,40
138,71,24,40
138,70,24,40
138,70,24,40
140,70,24,40
139,70,24,40
142,68,24,40
142,68,24,40
141,69,24,40
141,71,24,40
141,67,24,40
141,70,24,40
139,69,24,40
138,70,24,40
136,70,24,40
135,68,24,40
134,72,24,40
134,70,24,40
133,69,24,40
133,72,24,40
132,71,24,40
132,72,24,40
133,75,24,40
133,75,24,40
134,78,24,40
136,80,24,40
138,82,24,40
141,84,24,40
145,86,24,40
148,90,24,40
153,93,24,40
158,94,24,40
163,94,24,40
167,92,24,40
172,90,24,40
175,86,24,40
175,82,24,40
175,78,24,40
173,77,24,40
170,73,24,40
162,78,24,40
154,76,24,40
149,73,24,40
141,74,24,40
137,75,24,40
133,80,24,40
127,86,24,40
139,71,24,40
140,76,24,40
139,80,24,40
142,83,24,40
145,87,24,40
149,90,24,40
154,93,24,40
159,93,24,40
165,93,24,40
171,93,24,40
178,90,24,40
167,91,24,40
170,87,24,40
172,83,24,40
170,82,24,40
166,79,24,40
162,76,24,40
156,76,24,40
153,72,24,40
151,69,24,40
146,68,24,40
139,65,24,40
133,64,24,40
128,65,24,40
122,64,24,40
119,65,24,40
116,65,24,40
113,68,24,40
110,69,24,40
123,54,24,40
122,54,24,40
124,54,24,40
125,55,24,40
127,59,24,40
131,62,24,40
137,62,24,40
143,65,24,40
149,66,24,40
150,68,24,40
155,68,24,40
158,66,24,40
161,64,24,40
145,66,24,40
145,62,24,40
144,59,24,40
142,56,24,40
138,55,24,40
137,54,24,40
135,53,24,40
133,53,24,40
133,53,24,40
133,52,24,40
134,53,24,40
137,53,24,40
139,54,24,40
141,53,24,40
143,53,24,40
145,51,24,40
146,50,24,40
146,49,24,40
147,47,24,40
147,46,24,40
147,45,24,40
150,48,24,40
151,50,24,40
155,56,24,40
155,57,24,40
156,62,24,40
155,66,24,40
154,72,24,40
153,77,24,40
152,85,24,40
151,93,24,40
149,104,24,40
162,88,24,40
162,97,24,40
165,101,24,40
165,102,24,40
166,104,24,40
167,104,24,40
166,105,24,40
167,104,24,40
167,102,24,40
165,99,24,40
163,97,24,40
159,93,24,40
156,89,24,40
155,84,24,40
156,80,24,40
159,76,24,40
161,73,24,40
167,71,24,40
170,69,24,40
178,68,24,40
183,69,24,40
189,68,24,40
176,74,24,40
180,73,24,40
183,71,24,40
184,68,24,40
181,65,24,40
175,61,24,40
169,56,24,40
163,53,24,40
157,50,24,40
151,47,24,40
145,45,24,40
139,44,24,40
134,44,24,40
127,46,24,40
121,47,24,40
121,47,24,40
